Well ID,Managing Agency,Type,Latitude,Longitude,Well Depth,
344752108501701,USGS,Discrete project site,34.78919444,-108.8373056,400,
344826109011901,USGS,Discrete project site,34.80725973,-109.0225865,,
344908109575601,USGS,Discrete project site,34.81892661,-108.9661958,,
345027108544001,USGS,Discrete project site,34.84133333,-108.9108611,390,
345028108544001,USGS,Discrete project site,34.84114864,-108.91175,103,
345038109023201,USGS,Discrete project site,34.84670293,-109.0428651,100,
345045108220001,USGS,Discrete project site,34.84587505,-108.3672904,790,
345356108175101,USGS,Discrete project site,34.8989299,-108.2981224,551,
345452108434601,USGS,Discrete project site,34.91448147,-108.7300796,,
345710108262801,USGS,Discrete project site,34.95281635,-108.4417378,820,
350729108285501,USGS,Discrete project site,35.1247558,-108.482574,,
350801108292301,USGS,Discrete project site,35.13364439,-108.4903521,325,
350802108293301,USGS,Discrete project site,35.13392214,-108.49313,772,
350919108382201,USGS,Discrete project site,35.15530956,-108.6400791,,
351020108445001,USGS,Discrete project site,35.17225297,-108.7478603,,
315712106361201,USGS,Discrete project site,31.95371338,-106.6044361,52,
315712106361202,USGS,Discrete project site,31.95371338,-106.6044361,156,
315712106361203,USGS,Discrete project site,31.95371338,-106.6044361,334,
315712106361204,USGS,Discrete project site,31.95371338,-106.6044361,803,
315712106361801,USGS,Discrete project site,31.95371338,-106.605825,47,
315712106361802,USGS,Discrete project site,31.95371338,-106.605825,158,
315712106361804,USGS,Discrete project site,31.95371338,-106.605825,799,
315712106362301,USGS,Discrete project site,31.95371337,-106.6072139,58,
315712106362302,USGS,Discrete project site,31.95371337,-106.6072139,158,
315712106362303,USGS,Discrete project site,31.95371337,-106.6072139,298,
315712106362304,USGS,Discrete project site,31.95399114,-106.6069361,799,
315712106364301,USGS,Discrete project site,31.95343558,-106.6127696,59,
315712106364302,USGS,Discrete project site,31.95343558,-106.6127696,159,
315712106364303,USGS,Discrete project site,31.95343558,-106.6127696,299,
315712106364304,USGS,Discrete project site,31.95343558,-106.6127696,800,
321237106462001,USGS,Discrete project site,32.2103738,-106.7727799,320,
321237106462002,USGS,Discrete project site,32.2103738,-106.7727799,125,
321237106462003,USGS,Discrete project site,32.2103738,-106.7727799,45,
321241106461601,USGS,Discrete project site,32.21148489,-106.7716688,319,
321241106461602,USGS,Discrete project site,32.21148489,-106.7716688,120,
321241106461603,USGS,Discrete project site,32.21126111,-106.7711583,50,
321740106481002,USGS,Discrete project site,32.29453824,-106.8033379,120,
321745106492501,USGS,Discrete project site,32.29592692,-106.824172,305,
321745106492502,USGS,Discrete project site,32.29592692,-106.824172,105,
321745106492503,USGS,Discrete project site,32.29592692,-106.824172,41,
324600108222501,USGS,Discrete project site,32.75462778,-108.3687611,580,
324955107180901,USGS,Discrete project site,32.83167778,-107.3033722,17.49,
315712106361803,USGS,Long-term continuos site,31.95371338,-106.605825,300,
315953106390601,USGS,Long-term continuos site,31.99831944,-106.6516694,34,
320404106385801,USGS,Long-term continuos site,32.06782222,-106.6495,33.5,
321105106442101,USGS,Long-term continuos site,32.18497222,-106.7393528,34,
321740106481001,USGS,Long-term continuos site,32.29453824,-106.8033379,332,
321740106481003,USGS,Long-term continuos site,32.29474167,-106.8034111,50,
321740106481004,USGS,Long-term continuos site,32.29481601,-106.8033379,640,
321745106492101,USGS,Long-term continuos site,32.29592693,-106.8230608,310,
321745106492102,USGS,Long-term continuos site,32.29592693,-106.8230608,110,
321745106492103,USGS,Long-term continuos site,32.29594167,-106.8230917,40,
321745106492106,USGS,Long-term continuos site,32.2962047,-106.8230608,650,
321859106503101,USGS,Long-term continuos site,32.31663611,-106.8420111,34,
322323106314701,USGS,Long-term continuos site,32.38972222,-106.5302778,295,
322540106525101,USGS,Long-term continuos site,32.42798333,-106.8809333,34.5,
322712104074501,USGS,Long-term continuos site,32.45388889,-104.1288889,906,
323802107024101,USGS,Long-term continuos site,32.63456389,-107.0452583,16.87,
323917107031601,USGS,Long-term continuos site,32.65434722,-107.0550972,18.17,
324122107120802,USGS,Long-term continuos site,32.69014167,-107.2029389,28.1,
325002107181201,USGS,Long-term continuos site,32.834425,-107.3033333,20.27,
332115103403301,USGS,Long-term continuos site,33.35671944,-103.6777833,110,
332937105314501,USGS,Long-term continuos site,33.49462222,-105.5307333,45,
340422107370801,USGS,Long-term continuos site,34.07285,-107.61885,285,
342156103180801,USGS,Long-term continuos site,34.36574444,-103.3045833,362,
343753106430601,USGS,Long-term continuos site,34.63138333,-106.7184556,1186,
343753106430602,USGS,Long-term continuos site,34.63138333,-106.7184556,695,
344431106393401,USGS,Long-term continuos site,34.74185,-106.6623778,1200,
344431106393402,USGS,Long-term continuos site,34.74185,-106.6623778,710,
344431106393403,USGS,Long-term continuos site,34.74185,-106.6623778,275,
345650106415901,USGS,Long-term continuos site,34.94729167,-106.6999278,1340,
345650106415902,USGS,Long-term continuos site,34.94729167,-106.6999278,815,
345650106415903,USGS,Long-term continuos site,34.94729167,-106.6999278,185,
345650106415904,USGS,Long-term continuos site,34.94729167,-106.6999278,50,
345758106364001,USGS,Long-term continuos site,34.96625833,-106.6116861,1630,
345758106364002,USGS,Long-term continuos site,34.96625833,-106.6116861,1015,
345758106364003,USGS,Long-term continuos site,34.96625833,-106.6116861,525,
350056106370102,USGS,Long-term continuos site,35.01586111,-106.6173167,708,
350056106370103,USGS,Long-term continuos site,35.01586111,-106.6173167,330,
350100106405701,USGS,Long-term continuos site,35.01659444,-106.6827472,595,
350100106405702,USGS,Long-term continuos site,35.01659444,-106.6827472,210,
350244106450201,USGS,Long-term continuos site,35.04563611,-106.7507528,1290,
350244106450202,USGS,Long-term continuos site,35.04563611,-106.7507528,868,
350244106450203,USGS,Long-term continuos site,35.04563611,-106.7507528,370,
350256106390801,USGS,Long-term continuos site,35.04897222,-106.6533194,765,
350307106410601,USGS,Long-term continuos site,35.05063333,-106.6839472,1623,
350307106410602,USGS,Long-term continuos site,35.05063333,-106.6839472,1025,
350359106333906,USGS,Long-term continuos site,35.06635833,-106.5610167,540,
350359106333908,USGS,Long-term continuos site,35.06635833,-106.5610167,1080,
350414104485101,USGS,Long-term continuos site,35.07055556,-104.8141667,575,
350534106354701,USGS,Long-term continuos site,35.09302222,-106.5970278,1567,
350534106354702,USGS,Long-term continuos site,35.09302222,-106.5970278,842,
350534106354703,USGS,Long-term continuos site,35.09302222,-106.5970278,425,
350545106335901,USGS,Long-term continuos site,35.09531389,-106.5660806,1455,
350545106335902,USGS,Long-term continuos site,35.09531389,-106.5660806,1050,
350545106335903,USGS,Long-term continuos site,35.09531389,-106.5660806,510,
350638106413701,USGS,Long-term continuos site,35.11000556,-106.6946222,1095,
350638106413702,USGS,Long-term continuos site,35.11000556,-106.6946222,689,
350638106413703,USGS,Long-term continuos site,35.11000556,-106.6946222,433,
350638106413704,USGS,Long-term continuos site,35.11000556,-106.6946222,328,
350638106413705,USGS,Long-term continuos site,35.11000556,-106.6946222,254,
350638106413706,USGS,Long-term continuos site,35.11000556,-106.6946222,173,
350653106311601,USGS,Long-term continuos site,35.114775,-106.5218222,1520,
350653106311602,USGS,Long-term continuos site,35.114775,-106.5218222,1045,
350706106390301,USGS,Long-term continuos site,35.11798611,-106.6512722,1020,
350706106390302,USGS,Long-term continuos site,35.11798611,-106.6512722,582,
350706106390303,USGS,Long-term continuos site,35.11798611,-106.6512722,93,
350836106395401,USGS,Long-term continuos site,35.14298611,-106.6654444,983,
350836106395402,USGS,Long-term continuos site,35.14298611,-106.6654444,836,
350836106395403,USGS,Long-term continuos site,35.14298611,-106.6654444,568,
350836106395404,USGS,Long-term continuos site,35.14298611,-106.6654444,182,
350908106344401,USGS,Long-term continuos site,35.15256667,-106.5794917,1308,
350908106344402,USGS,Long-term continuos site,35.15256667,-106.5794917,799,
350910106414801,USGS,Long-term continuos site,35.15273889,-106.6965194,1644,
350910106414802,USGS,Long-term continuos site,35.15273889,-106.6965194,928,
350910106414803,USGS,Long-term continuos site,35.15273889,-106.6965194,210,
351114106330601,USGS,Long-term continuos site,35.18660833,-106.5532111,1525,
351114106330602,USGS,Long-term continuos site,35.18660833,-106.5532111,1193,
351114106330603,USGS,Long-term continuos site,35.18660833,-106.5532111,608,
351201106400501,USGS,Long-term continuos site,35.20005278,-106.6690056,1518,
351201106400502,USGS,Long-term continuos site,35.20005278,-106.6690056,855,
351201106400503,USGS,Long-term continuos site,35.20005278,-106.6690056,238,
351201106400504,USGS,Long-term continuos site,35.20005278,-106.6690056,359,
351201106400505,USGS,Long-term continuos site,35.20005278,-106.6690056,305,
351201106400506,USGS,Long-term continuos site,35.20005278,-106.6690056,263,
351357106323001,USGS,Long-term continuos site,35.23254235,-106.5422468,1305,
351357106323002,USGS,Long-term continuos site,35.23254235,-106.5422468,1025,
351515106410401,USGS,Long-term continuos site,35.25423056,-106.6851389,1260,
351515106410402,USGS,Long-term continuos site,35.25423056,-106.6851389,835,
351515106410403,USGS,Long-term continuos site,35.25423056,-106.6851389,595,
351821106333901,USGS,Long-term continuos site,35.30549722,-106.559925,1190,
351821106333902,USGS,Long-term continuos site,35.30549722,-106.559925,320,
352949105144301,USGS,Long-term continuos site,35.49697222,-105.2453889,165,
353146105144801,USGS,Long-term continuos site,35.52693889,-105.2467,113,
353348106025101,USGS,Long-term continuos site,35.56333333,-106.0475,1320,
353945105574501,USGS,Long-term continuos site,35.66253123,-105.9630771,1952,
353945105574502,USGS,Long-term continuos site,35.66253123,-105.9630771,1060,
353945105574503,USGS,Long-term continuos site,35.66253123,-105.9630771,780,
354056106215801,USGS,Long-term continuos site,35.68141751,-106.3666945,1295,
354228106044901,USGS,Long-term continuos site,35.70777778,-106.0802778,1990,
354228106044902,USGS,Long-term continuos site,35.70777778,-106.0802778,1320,
354228106044903,USGS,Long-term continuos site,35.70777778,-106.0802778,450,
354321105573701,USGS,Long-term continuos site,35.7225,-105.9602778,1100,
354321105573702,USGS,Long-term continuos site,35.7225,-105.9602778,920,
354731106072001,USGS,Long-term continuos site,35.79194444,-106.1222222,2440,
354731106072002,USGS,Long-term continuos site,35.79194444,-106.1222222,1340,
354731106072003,USGS,Long-term continuos site,35.79194444,-106.1222222,480,
355000106092802,USGS,Long-term continuos site,35.83335929,-106.1583583,824,
355000106092803,USGS,Long-term continuos site,35.83335929,-106.1583583,346,
355120105593901,USGS,Long-term continuos site,35.85555556,-105.9941667,520,
355120105593902,USGS,Long-term continuos site,35.85555556,-105.9941667,320,
362714103071201,USGS,Long-term continuos site,32.01149444,-103.2919722,604,
364255108053202,USGS,Long-term continuos site,36.71538889,-108.0929722,61.25,
365204105365501,USGS,Long-term continuos site,36.86780278,-105.6152972,27,
334536108150701,USGS,Statewide Annual,33.75993889,-108.2520806,120,
334819108084601,USGS,Statewide Annual,33.80533488,-108.1467213,,
334930108043201,USGS,Statewide Annual,33.82319444,-108.0759444,,
335130107431801,USGS,Statewide Annual,33.858425,-107.7217056,350,
335243108100201,USGS,Statewide Annual,33.87975,-108.1666944,200,
335344108023001,USGS,Statewide Annual,33.89561331,-108.0422763,150,
335410108060901,USGS,Statewide Annual,33.90291667,-108.10275,,
335429108125801,USGS,Statewide Annual,33.90819444,-108.2168611,,
335430107435801,USGS,Statewide Annual,33.90839445,-107.7333786,,
335431107481201,USGS,Statewide Annual,33.9086715,-107.8039363,,
335535108112101,USGS,Statewide Annual,33.92644441,-108.1897796,,
335707107460701,USGS,Statewide Annual,33.9520049,-107.7692138,,
335709108004201,USGS,Statewide Annual,33.95255767,-108.0122767,,
335904107404901,USGS,Statewide Annual,33.98450553,-107.680878,,
340103107461701,USGS,Statewide Annual,34.01755999,-107.7719926,255,
340118107424201,USGS,Statewide Annual,34.02172724,-107.7122684,,
340225107340001,USGS,Statewide Annual,34.04019444,-107.5669722,355,
340326107303701,USGS,Statewide Annual,34.05730556,-107.5105556,,
340329107584201,USGS,Statewide Annual,34.05816667,-107.9784722,,
340451107452001,USGS,Statewide Annual,34.08083056,-107.7555,357,
340456107431601,USGS,Statewide Annual,34.08216667,-107.7214722,,
340645107451501,USGS,Statewide Annual,34.11255967,-107.7547707,,
340711107253401,USGS,Statewide Annual,34.1198,-107.426,250,
340723107425801,USGS,Statewide Annual,34.12311552,-107.7167139,,
340740107373601,USGS,Statewide Annual,34.1297,-107.6266667,,
340817107512401,USGS,Statewide Annual,34.13813889,-107.85725,,
341016107375601,USGS,Statewide Annual,34.17152778,-107.6324167,,
341228107512001,USGS,Statewide Annual,34.20775,-107.8558056,,
341243107404801,USGS,Statewide Annual,34.21194444,-107.68025,,
341435107514001,USGS,Statewide Annual,34.24305556,-107.8611389,,
341517107383401,USGS,Statewide Annual,34.25461944,-107.6427111,437,
341601107491801,USGS,Statewide Annual,34.2670025,-107.8222745,,
341712107462701,USGS,Statewide Annual,34.28672489,-107.7747729,,
314708107062501,USGS,Statewide Annual,31.78625,-107.1067778,,
315004107051901,USGS,Statewide Annual,31.83394444,-107.0895556,,
320106103555301,USGS,Statewide Annual,32.01425,-103.9616667,140,
320124104110601,USGS,Statewide Annual,32.02272222,-104.1734444,56,
320125105081701,USGS,Statewide Annual,32.02098056,-105.1435194,386,
320138105063101,USGS,Statewide Annual,32.02383056,-105.1152889,544,
320251103071401,USGS,Statewide Annual,32.05241667,-103.1209722,160,
320251103154201,USGS,Statewide Annual,32.05286111,-103.2625,190,
320309104020401,USGS,Statewide Annual,32.04972222,-104.0663056,,
320345104292601,USGS,Statewide Annual,32.0565,-104.4937222,130,
320620105025401,USGS,Statewide Annual,32.10566611,-105.0488453,,
320627104101801,USGS,Statewide Annual,32.1072,-104.1744389,,
320719104200201,USGS,Statewide Annual,32.12069444,-104.3385,,
320722105031501,USGS,Statewide Annual,32.12273056,-105.0559611,140,
320730103114801,USGS,Statewide Annual,32.13005833,-103.1973472,100,
320738104140601,USGS,Statewide Annual,32.12597222,-104.2386389,26,
320921104045601,USGS,Statewide Annual,32.15538889,-104.0835,68,
320956104040101,USGS,Statewide Annual,32.16561111,-104.0678056,,
321039104185201,USGS,Statewide Annual,32.17719444,-104.3190556,200,
321055103062101,USGS,Statewide Annual,32.18715556,-103.1059194,96,
321223104150801,USGS,Statewide Annual,32.20566111,-104.25525,55,
321540103125701,USGS,Statewide Annual,32.25901487,-103.2249094,263,
321701104034401,USGS,Statewide Annual,32.28391667,-104.0646111,150,
321727104023901,USGS,Statewide Annual,32.2909547,-104.0446601,96,
321727104131801,USGS,Statewide Annual,32.29095206,-104.2221669,180,
321752104085901,USGS,Statewide Annual,32.29677778,-104.1503889,232,
321818104043601,USGS,Statewide Annual,32.30513889,-104.0790833,160,
321828107165501,USGS,Statewide Annual,32.30526944,-107.2972611,,
321837104093601,USGS,Statewide Annual,32.30953056,-104.1615389,230,
321912104200401,USGS,Statewide Annual,32.32011625,-104.3349498,78,
321925104070101,USGS,Statewide Annual,32.32402778,-104.1345833,195,
321939104113301,USGS,Statewide Annual,32.32638889,-104.1944444,195,
321959105360201,USGS,Statewide Annual,33.33361111,-105.6052222,122,
322127103102201,USGS,Statewide Annual,32.36151156,-103.1735219,112,
322226107172702,USGS,Statewide Annual,32.37591667,-107.2913833,,
322231103262601,USGS,Statewide Annual,32.37988889,-103.4403611,60,
322238104101801,USGS,Statewide Annual,32.37638889,-104.1730917,150,
322245103053301,USGS,Statewide Annual,32.38372222,-103.0924722,400,
322403104110401,USGS,Statewide Annual,32.40041667,-104.1856667,169,
322419106204801,USGS,Statewide Annual,32.40672778,-106.3490194,478,
322456103535901,USGS,Statewide Annual,32.41666667,-103.9027778,225,
322548104140901,USGS,Statewide Annual,32.43011781,-104.236338,25,
322550106105201,USGS,Statewide Annual,32.43103056,-106.1800806,,
322556103282401,USGS,Statewide Annual,32.43613889,-103.4729722,92,
322614103160101,USGS,Statewide Annual,32.44086111,-103.2665556,242,
322637104142301,USGS,Statewide Annual,32.4425,-104.2413889,327,
322658104122402,USGS,Statewide Annual,32.44872222,-104.2076111,,
322750106535001,USGS,Statewide Annual,32.46313889,-106.8976389,,
322759104161201,USGS,Statewide Annual,32.46588889,-104.2715833,418,
322850104014201,USGS,Statewide Annual,32.48036944,-104.0299389,160,
322851104192501,USGS,Statewide Annual,32.48033333,-104.3398333,,
323040106175301,USGS,Statewide Annual,32.51431944,-106.30005,217,
323109103323801,USGS,Statewide Annual,32.52405556,-103.5446111,100,
323355103154101,USGS,Statewide Annual,32.57094444,-103.262,38,
323446106551801,USGS,Statewide Annual,32.57947222,-106.9215833,,
323534103411601,USGS,Statewide Annual,32.5965,-103.6883056,680,
323538104070601,USGS,Statewide Annual,32.59380556,-104.1188333,80,
323555103053201,USGS,Statewide Annual,32.60358333,-103.0916944,96,
323631103195701,USGS,Statewide Annual,32.61345563,-103.3335384,,
323725103253302,USGS,Statewide Annual,32.62361111,-103.4271944,,
323744105454901,USGS,Statewide Annual,33.6288,-105.7636,,
323805106194101,USGS,Statewide Annual,32.63480994,-106.3286058,50,
323813103072101,USGS,Statewide Annual,32.63997222,-103.1249444,121,
323851103225601,USGS,Statewide Annual,32.65191667,-103.3816389,,
323930108572001,USGS,Statewide Annual,32.65762778,-108.9556944,81,
323945106171901,USGS,Statewide Annual,32.66258746,-106.2891613,,
323947103412001,USGS,Statewide Annual,32.66716667,-103.6900833,131,
324000104073601,USGS,Statewide Annual,32.66561111,-104.1266389,,
324008107230101,USGS,Statewide Annual,32.66393056,-107.3834889,449,
324026103170601,USGS,Statewide Annual,32.67872222,-103.2851111,142,
324030108455401,USGS,Statewide Annual,32.67771944,-108.7617917,70,
324046103360401,USGS,Statewide Annual,32.68397222,-103.6025833,500,
324047107184201,USGS,Statewide Annual,32.6778,-107.31295,59,
324130103284901,USGS,Statewide Annual,32.69583333,-103.4824722,117,
324209108430001,USGS,Statewide Annual,32.70239722,-108.717425,70,
324215107062401,USGS,Statewide Annual,32.70419444,-107.1074722,,
324230105561001,USGS,Statewide Annual,32.708425,-105.93665,,
324235103113001,USGS,Statewide Annual,32.71475,-103.1920278,104,
324408105584901,USGS,Statewide Annual,32.73555556,-105.9802778,,
324418107075901,USGS,Statewide Annual,32.73880556,-107.1333611,170,
324420103362201,USGS,Statewide Annual,32.74262259,-103.6085541,,
324442105564501,USGS,Statewide Annual,32.74628056,-105.9456889,196,
324455103283501,USGS,Statewide Annual,32.74758333,-103.4796944,190,
324501107162101,USGS,Statewide Annual,32.75008333,-107.27225,,
324605105590401,USGS,Statewide Annual,32.76611111,-105.987,,
324620104255001,USGS,Statewide Annual,32.77333333,-104.4133333,1008,
324627103070201,USGS,Statewide Annual,32.77860833,-103.1202111,143,
324648106102701,USGS,Statewide Annual,32.77927778,-106.1745278,34,
324706105181101,USGS,Statewide Annual,32.78608333,-105.3005833,,
324728105364601,USGS,Statewide Annual,32.78811111,-105.6153611,,
324745103082001,USGS,Statewide Annual,32.79573056,-103.1443306,126,
324745103251501,USGS,Statewide Annual,32.79619444,-103.4276944,121,
324753105573301,USGS,Statewide Annual,32.79814513,-105.9597068,,
324755103145501,USGS,Statewide Annual,32.79519444,-103.24775,100,
324756105590801,USGS,Statewide Annual,32.799,-105.9859444,235,
324813105594001,USGS,Statewide Annual,32.8051,-105.9980194,,
324906103193501,USGS,Statewide Annual,32.82252778,-103.3294444,110,
324913103403501,USGS,Statewide Annual,32.82233333,-103.6794722,,
324918103240601,USGS,Statewide Annual,32.8255,-103.405,90,
324924106160201,USGS,Statewide Annual,32.82327778,-106.2677778,25,
324925103303501,USGS,Statewide Annual,32.8265,-103.5129444,,
325008108302501,USGS,Statewide Annual,32.83525556,-108.5054944,175,
325107105574701,USGS,Statewide Annual,32.8519,-105.963,,
325108105324901,USGS,Statewide Annual,32.854,-105.5506389,105,
325115103141501,USGS,Statewide Annual,32.85644444,-103.2393056,130,
325115105321401,USGS,Statewide Annual,32.85341111,-105.5371306,105,
325132103112501,USGS,Statewide Annual,32.85536111,-103.1962778,125,
325137103191701,USGS,Statewide Annual,32.864,-103.3245556,145,
325143107071901,USGS,Statewide Annual,32.86325,-107.1239167,,
325307103110001,USGS,Statewide Annual,32.89988889,-103.1864722,118,
325322107001001,USGS,Statewide Annual,32.88955556,-107.0029167,,
325329107040001,USGS,Statewide Annual,32.88952778,-107.0710556,,
325341105135401,USGS,Statewide Annual,32.89526111,-105.2346,160,
325405105580901,USGS,Statewide Annual,32.90244444,-105.9690278,,
325430105305301,USGS,Statewide Annual,32.90763889,-105.5144167,,
325540105345301,USGS,Statewide Annual,32.92630556,-105.58075,127,
325543105595301,USGS,Statewide Annual,32.9287,-105.9981111,,
325545103243001,USGS,Statewide Annual,32.92825,-103.4170556,82,
325600103412401,USGS,Statewide Annual,32.93455556,-103.6946667,,
325619103323101,USGS,Statewide Annual,32.941,-103.5463056,110,
325623103061501,USGS,Statewide Annual,32.94172222,-103.1068056,117,
325630105194801,USGS,Statewide Annual,32.94301944,-105.3336806,139,
325645103171501,USGS,Statewide Annual,32.94183333,-103.295,125,
325654105180101,USGS,Statewide Annual,32.94843174,-105.3008145,163,
325730103213901,USGS,Statewide Annual,32.95805556,-103.3611111,212,
325747105531901,USGS,Statewide Annual,32.962,-105.8883889,60,
325750103124001,USGS,Statewide Annual,32.95377778,-103.2119167,,
325803107274801,USGS,Statewide Annual,32.96881111,-107.4616806,1000,
325815103041001,USGS,Statewide Annual,32.97591667,-103.0757778,140,
325838108341701,USGS,Statewide Annual,32.97729138,-108.5719974,52,
325846103435401,USGS,Statewide Annual,32.98122222,-103.7318889,348,
325848103252601,USGS,Statewide Annual,32.98330556,-103.4274167,,
325909105593901,USGS,Statewide Annual,32.9858,-105.9943,,
325909105594101,USGS,Statewide Annual,32.9857,-105.9946,,
325913105405001,USGS,Statewide Annual,32.98733333,-105.6814167,,
330022108333101,USGS,Statewide Annual,33.00955556,-108.5630722,65,
330045103103001,USGS,Statewide Annual,33.00980556,-103.1771667,122,
330125106014601,USGS,Statewide Annual,33.02375,-106.0281944,198,
330205108415801,USGS,Statewide Annual,33.03541667,-108.7013833,101,
330254105583501,USGS,Statewide Annual,33.04825,-105.9766111,400,
330255103351601,USGS,Statewide Annual,33.05206286,-103.5921728,,
330257103142001,USGS,Statewide Annual,33.05291667,-103.2395,125,
330312103054301,USGS,Statewide Annual,33.05363889,-103.0987222,182,
330321106011101,USGS,Statewide Annual,33.05508456,-106.0194357,230,
330409107190701,USGS,Statewide Annual,33.07072222,-107.3158611,35,
330431103045901,USGS,Statewide Annual,33.07977778,-103.0846389,149,
330440106054101,USGS,Statewide Annual,33.0778,-106.0946,,
330458103251001,USGS,Statewide Annual,33.08202778,-103.4211667,137,
330523103124802,USGS,Statewide Annual,33.08983333,-103.2138333,200,
330527106041302,USGS,Statewide Annual,33.092,-106.0713056,,
330535103072701,USGS,Statewide Annual,33.09663889,-103.1250278,132,
330555103185001,USGS,Statewide Annual,33.09713889,-103.3165278,95,
330718103053201,USGS,Statewide Annual,33.12622222,-103.0941111,165,
330819103200101,USGS,Statewide Annual,33.14022222,-103.3348333,110,
330931103230901,USGS,Statewide Annual,33.16244444,-103.3865556,80,
331010106030801,USGS,Statewide Annual,33.1694,-106.0522,,
331033103083701,USGS,Statewide Annual,33.17644444,-103.1449444,140,
331036107162001,USGS,Statewide Annual,33.17452778,-107.2668056,118,
331116107162001,USGS,Statewide Annual,33.18647222,-107.2722778,90,
331136103144601,USGS,Statewide Annual,33.19705748,-103.2471701,135,
331237106022001,USGS,Statewide Annual,33.21026944,-106.0388806,,
331241103094001,USGS,Statewide Annual,33.21566549,-103.1627238,126,
331350103285101,USGS,Statewide Annual,33.23508333,-103.4815556,130,
331713103283301,USGS,Statewide Annual,33.29183333,-103.4762222,88,
331750103093801,USGS,Statewide Annual,33.30055556,-103.1620833,38,
331900107194601,USGS,Statewide Annual,33.31513889,-107.3293611,,
331905108525701,USGS,Statewide Annual,33.31791111,-108.8832194,35,
331943103332801,USGS,Statewide Annual,33.33254444,-103.5590722,69,
332102105333601,USGS,Statewide Annual,33.35056667,-105.5618083,90,
332113105180301,USGS,Statewide Annual,33.35336944,-105.29925,112,
332113105334301,USGS,Statewide Annual,33.35360402,-105.5647004,100,
332119105084101,USGS,Statewide Annual,33.35266111,-105.1483111,85,
332247105383401,USGS,Statewide Annual,33.37968889,-105.64545,510,
332329105164301,USGS,Statewide Annual,33.38927778,-105.2835556,82,
332340105163101,USGS,Statewide Annual,33.39316944,-105.2799111,90,
332343105362701,USGS,Statewide Annual,33.39344444,-105.6174722,,
332402105282201,USGS,Statewide Annual,33.39697222,-105.4748889,130,
332419105441902,USGS,Statewide Annual,33.40560278,-105.7389778,595,
332443105194601,USGS,Statewide Annual,33.40971111,-105.3318389,86,
332529105340201,USGS,Statewide Annual,33.42463889,-105.5673611,,
332641105394501,USGS,Statewide Annual,33.44552778,-105.6698611,154,
332655105361501,USGS,Statewide Annual,33.44872222,-105.6041667,,
332914105281201,USGS,Statewide Annual,33.48805556,-105.4720833,366,
333030105294801,USGS,Statewide Annual,33.50911111,-105.5004722,100,
333154105341001,USGS,Statewide Annual,33.53318056,-105.5712306,125,
333229105361401,USGS,Statewide Annual,33.54344444,-105.6054444,250,
333357107052601,USGS,Statewide Annual,33.56575,-107.0898056,65,
333600103160901,USGS,Statewide Annual,33.59983333,-103.2716111,130,
333931103201301,USGS,Statewide Annual,33.65813889,-103.3405,,
333949107015601,USGS,Statewide Annual,33.66369444,-107.0328056,94,
334054103280801,USGS,Statewide Annual,33.68091667,-103.4746667,95,
334610103252701,USGS,Statewide Annual,33.77397222,-103.4274444,165,
334740103150001,USGS,Statewide Annual,33.79202778,-103.2497222,140,
334745106510001,USGS,Statewide Annual,33.80735,-106.8515889,32,
334905103071001,USGS,Statewide Annual,33.81911111,-103.1204444,130,
334935103385801,USGS,Statewide Annual,33.82633333,-103.6533056,184,
335051103152601,USGS,Statewide Annual,33.85141667,-103.258,108,
335100106500901,USGS,Statewide Annual,33.85008333,-106.83675,50,
335109103255801,USGS,Statewide Annual,33.85647222,-103.4332778,,
335152106512001,USGS,Statewide Annual,33.86968611,-106.862425,127,
335216106443001,USGS,Statewide Annual,33.87101944,-106.7420306,,
335236103123301,USGS,Statewide Annual,33.89161111,-103.2111944,178,
335250106394901,USGS,Statewide Annual,33.88076111,-106.6613,337,
335325103031501,USGS,Statewide Annual,33.89527778,-103.0540833,175,
335404106521701,USGS,Statewide Annual,33.90105556,-106.8715,,
335605103224401,USGS,Statewide Annual,33.93875,-103.3816389,,
335626106422001,USGS,Statewide Annual,33.94069444,-106.70625,63,
335640103374101,USGS,Statewide Annual,33.94441667,-103.6321389,154,
335640106520901,USGS,Statewide Annual,33.94441111,-106.8697389,137,
335801103050101,USGS,Statewide Annual,33.96647222,-103.088,,
335836103133301,USGS,Statewide Annual,33.97472222,-103.2292778,272,
340014104295801,USGS,Statewide Annual,34.00397222,-104.4999722,110,
340038106274101,USGS,Statewide Annual,34.01075,-106.4618333,147,
340058106561101,USGS,Statewide Annual,34.01530556,-106.9368611,546,
340116103214701,USGS,Statewide Annual,34.02546111,-103.3639111,,
340142104372801,USGS,Statewide Annual,34.02913889,-104.6266389,100,
340203106550701,USGS,Statewide Annual,34.03428889,-106.91795,,
340243104192401,USGS,Statewide Annual,34.04513889,-104.3265556,40,
340535106434201,USGS,Statewide Annual,34.09408333,-106.7274722,102,
340642103042601,USGS,Statewide Annual,34.11258333,-103.0742778,,
340716103124401,USGS,Statewide Annual,34.12238889,-103.2131389,122,
340719103230601,USGS,Statewide Annual,34.12548056,-103.38625,,
340816103342801,USGS,Statewide Annual,34.14130556,-103.57625,150,
340825108492501,USGS,Statewide Annual,34.14025,-108.8241389,,
340842103123101,USGS,Statewide Annual,34.14466111,-103.2127389,133,
341002103303001,USGS,Statewide Annual,34.16840833,-103.5108806,110,
